Date,Cumulative,Daily,Daily_MA7
2022-02-28,79182072,96764.0,68076.85714285714
2022-03-01,79228526,46454.0,61972.71428571428
2022-03-02,79281550,53024.0,57541.0
2022-03-03,79330037,48487.0,54963.71428571428
2022-03-04,79388536,58499.0,52800.42857142857
2022-03-05,79403803,15267.0,48146.857142857145
2022-03-06,79416427,12624.0,47302.71428571428
2022-03-07,79469905,53478.0,41119.0
2022-03-08,79499241,29336.0,38673.57142857143
2022-03-09,79536136,36895.0,36369.42857142857
2022-03-10,79581803,45667.0,35966.57142857143
2022-03-11,79630563,48760.0,34575.28571428572
2022-03-12,79641081,10518.0,33896.857142857145
2022-03-13,79652389,11308.0,33708.857142857145
2022-03-14,79686659,34270.0,30964.85714285714
2022-03-15,79710172,23513.0,30133.0
2022-03-16,79761407,51235.0,32181.571428571428
2022-03-17,79813432,52025.0,33089.857142857145
2022-03-18,79845064,31632.0,30643.0
2022-03-19,79856186,11122.0,30729.285714285714
2022-03-20,79867851,11665.0,30780.285714285714
2022-03-21,79908896,41045.0,31748.14285714286
2022-03-22,79930125,21229.0,31421.85714285714
2022-03-23,79970024,39899.0,29802.428571428572
2022-03-24,80012075,42051.0,28377.571428571428
2022-03-25,80056490,44415.0,30203.714285714286
2022-03-26,80066185,9695.0,29999.85714285714
2022-03-27,80078221,12036.0,30052.85714285714
2022-03-28,80115933,37712.0,29576.714285714286
2022-03-29,80138992,23059.0,29838.14285714286
2022-03-30,80177109,38117.0,29583.571428571428
2022-03-31,80221659,44550.0,29940.571428571428
2022-04-01,80252822,31163.0,28047.428571428572
2022-04-02,80264902,12080.0,28388.14285714286
2022-04-03,80269916,5014.0,27385.0
2022-04-04,80308034,38118.0,27443.0
2022-04-05,80333004,24970.0,27716.0
2022-04-06,80372934,39930.0,27975.0
2022-04-07,80422607,49673.0,28706.85714285714
2022-04-08,80495785,73178.0,34709.0
2022-04-09,80508841,13056.0,34848.42857142857
2022-04-10,80518648,9807.0,35533.142857142855
2022-04-11,80556762,38114.0,35532.57142857143
2022-04-12,80591984,35222.0,36997.142857142855
2022-04-13,80642046,50062.0,38444.57142857143
2022-04-14,80695905,53859.0,39042.57142857143
2022-04-15,80730374,34469.0,33512.71428571428
2022-04-16,80743193,12819.0,33478.857142857145
2022-04-17,80751116,7923.0,33209.71428571428
2022-04-18,80810667,59551.0,36272.142857142855
2022-04-19,80849167,38500.0,36740.42857142857
2022-04-20,80916941,67774.0,39270.71428571428
2022-04-21,80977423,60482.0,40216.857142857145
2022-04-22,81065998,88575.0,47946.28571428572
2022-04-23,81086701,20703.0,49072.57142857143
2022-04-24,81100684,13983.0,49938.28571428572
2022-04-25,81168488,67804.0,51117.28571428572
2022-04-26,81213378,44890.0,52030.142857142855
2022-04-27,81303190,89812.0,55178.42857142857
2022-04-28,81380164,76974.0,57534.42857142857
2022-04-29,81441418,61254.0,53631.42857142857
2022-04-30,81466515,25097.0,54259.142857142855
2022-05-01,81483878,17363.0,54742.0
2022-05-02,81577751,93873.0,58466.142857142855
2022-05-03,81627417,49666.0,59148.42857142857
2022-05-04,81739767,112350.0,62368.142857142855
2022-05-05,81827980,88213.0,63973.71428571428
2022-05-06,81957032,129052.0,73659.14285714286
2022-05-07,81986083,29051.0,74224.0
2022-05-08,81992696,6613.0,72688.28571428571
2022-05-09,82121875,129179.0,77732.0
2022-05-10,82192395,70520.0,80711.14285714286
2022-05-11,82353418,161023.0,87664.42857142857
2022-05-12,82458758,105340.0,90111.14285714286
2022-05-13,82546019,87261.0,84141.0
2022-05-14,82564507,18488.0,82632.0
2022-05-15,82597636,33129.0,86420.0
2022-05-16,82774560,176924.0,93240.71428571429
2022-05-17,82859886,85326.0,95355.85714285714
2022-05-18,83063720,203834.0,101471.71428571429
2022-05-19,83199269,135549.0,105787.28571428571
2022-05-20,83348050,148781.0,114575.85714285714
2022-05-21,83376204,28154.0,115956.71428571429
2022-05-22,83397052,20848.0,114202.28571428571
2022-05-23,83538581,141529.0,109145.85714285714
2022-05-24,83622443,83862.0,108936.71428571429
2022-05-25,83833181,210738.0,109923.0
2022-05-26,83968711,135530.0,109920.28571428571
2022-05-27,84076542,107831.0,104070.28571428571
2022-05-28,84090814,14272.0,102087.14285714286
2022-05-29,84097941,7127.0,100127.0
2022-05-30,84160453,62512.0,88838.85714285714
2022-05-31,84327623,167170.0,100740.0
2022-06-01,84556346,228723.0,103309.28571428571
2022-06-02,84678666,122320.0,101422.14285714286
2022-06-03,84835652,156986.0,108444.28571428571
2022-06-04,84863797,28145.0,110426.14285714286
2022-06-05,84880180,16383.0,111748.42857142857
2022-06-06,85040000,159820.0,125649.57142857143
2022-06-07,85126635,86635.0,114144.57142857143
2022-06-08,85325235,198600.0,109841.28571428571
2022-06-09,85457174,131939.0,111215.42857142857
2022-06-10,85563335,106161.0,103954.71428571429
2022-06-11,85598730,35395.0,104990.42857142857
2022-06-12,85616604,17874.0,105203.42857142857
2022-06-13,85768172,151568.0,104024.57142857143
2022-06-14,85858349,90177.0,104530.57142857143
2022-06-15,86043237,184888.0,102571.71428571429
2022-06-16,86173269,130032.0,102299.28571428571
2022-06-17,86312081,138812.0,106963.71428571429
2022-06-18,86329874,17793.0,104449.14285714286
2022-06-19,86348026,18152.0,104488.85714285714
2022-06-20,86444069,96043.0,96556.71428571429
2022-06-21,86555254,111185.0,99557.85714285714
2022-06-22,86740614,185360.0,99625.28571428571
2022-06-23,86879321,138707.0,100864.57142857143
2022-06-24,86996527,117206.0,97778.0
2022-06-25,87037642,41115.0,101109.71428571429
2022-06-26,87060105,22463.0,101725.57142857143
2022-06-27,87220041,159936.0,110853.14285714286
2022-06-28,87317851,97810.0,108942.42857142857
2022-06-29,87507744,189893.0,109590.0
2022-06-30,87675497,167753.0,113739.42857142857
2022-07-01,87832335,156838.0,119401.14285714286
2022-07-02,87852914,20579.0,116467.42857142857
2022-07-03,87861573,8659.0,114495.42857142857
2022-07-04,87938030,76457.0,102569.85714285714
2022-07-05,88079445,141415.0,108799.14285714286
2022-07-06,88279848,200403.0,110300.57142857143
2022-07-07,88418909,139061.0,106201.71428571429
2022-07-08,88556616,137707.0,103468.71428571429
2022-07-09,88585917,29301.0,104714.71428571429
2022-07-10,88610685,24768.0,107016.0
2022-07-11,88811559,200874.0,124789.85714285714
2022-07-12,88959760,148201.0,125759.28571428571
2022-07-13,89164076,204316.0,126318.28571428571
2022-07-14,89339527,175451.0,131516.85714285713
2022-07-15,89492720,153193.0,133729.14285714287
2022-07-16,89532172,39452.0,135179.2857142857
2022-07-17,89562008,29836.0,135903.2857142857
2022-07-18,89726854,164846.0,130756.42857142857
2022-07-19,89844049,117195.0,126327.0
2022-07-20,90060452,216403.0,128053.71428571429
2022-07-21,90236212,175760.0,128097.85714285714
2022-07-22,90367616,131404.0,124985.14285714286
2022-07-23,90394217,26601.0,123149.28571428571
2022-07-24,90417708,23491.0,122242.85714285714
2022-07-25,90607567,189859.0,125816.14285714286
2022-07-26,90739662,132095.0,127944.71428571429
2022-07-27,90979439,239777.0,131283.85714285713
2022-07-28,91156816,177377.0,131514.85714285713
2022-07-29,91316052,159236.0,135490.85714285713
2022-07-30,91332279,16227.0,134008.85714285713
2022-07-31,91345500,13221.0,132541.7142857143
2022-08-01,91515311,169811.0,129677.71428571429
2022-08-02,91606246,90935.0,123797.71428571429
2022-08-03,91806645,200399.0,118172.28571428571
2022-08-04,91993968,187323.0,119593.14285714286
2022-08-05,92100085,106117.0,112004.71428571429
2022-08-06,92115225,15140.0,111849.42857142857
2022-08-07,92127962,12737.0,111780.28571428571
2022-08-08,92283156,155194.0,109692.14285714286
2022-08-09,92382916,99760.0,110952.85714285714
2022-08-10,92579399,196483.0,110393.42857142857
2022-08-11,92742377,162978.0,106915.57142857143
2022-08-12,92839032,96655.0,105563.85714285714
2022-08-13,92922848,83816.0,115374.71428571429
2022-08-14,92932669,9821.0,114958.14285714286
2022-08-15,93055367,122698.0,110315.85714285714
2022-08-16,93147144,91777.0,109175.42857142857
2022-08-17,93284016,136872.0,100659.57142857143
2022-08-18,93433144,149128.0,98681.0
2022-08-19,93510693,77549.0,95951.57142857143
2022-08-20,93521907,11214.0,85579.85714285714
2022-08-21,93531782,9875.0,85587.57142857143
2022-08-22,93660731,128949.0,86480.57142857143
2022-08-23,93760016,99285.0,87553.14285714286
2022-08-24,93911704,151688.0,89669.71428571429
2022-08-25,94051364,139660.0,88317.14285714286
2022-08-26,94172441,121077.0,94535.42857142857
2022-08-27,94184363,11922.0,94636.57142857143
2022-08-28,94192955,8592.0,94453.28571428571
2022-08-29,94299131,106176.0,91200.0
2022-08-30,94374765,75634.0,87821.28571428571
2022-08-31,94528939,154174.0,88176.42857142857
2022-09-01,94659168,130229.0,86829.14285714286
2022-09-02,94723808,64640.0,78766.71428571429
2022-09-03,94735296,11488.0,78704.71428571429
2022-09-04,94742779,7483.0,78546.28571428571
2022-09-05,94776454,33675.0,68189.0
2022-09-06,94888901,112447.0,73448.0
2022-09-07,95012873,123972.0,69133.42857142857
2022-09-08,95120095,107222.0,65846.71428571429
2022-09-09,95220855,100760.0,71006.71428571429
2022-09-10,95231015,10160.0,70817.0
2022-09-11,95240059,9044.0,71040.0
2022-09-12,95309449,69390.0,76142.14285714286
2022-09-13,95389122,79673.0,71460.14285714286
2022-09-14,95492323,103201.0,68492.85714285714
2022-09-15,95575960,83637.0,65123.57142857143
2022-09-16,95632196,56236.0,58763.0
2022-09-17,95640767,8571.0,58536.0
2022-09-18,95646258,5491.0,58028.42857142857
2022-09-19,95701949,55691.0,56071.42857142857
2022-09-20,95771211,69262.0,54584.142857142855
2022-09-21,95869575,98364.0,53893.142857142855
2022-09-22,95950646,81071.0,53526.57142857143
2022-09-23,96033930,83284.0,57390.57142857143
2022-09-24,96043688,9758.0,57560.142857142855
2022-09-25,96050433,6745.0,57739.28571428572
2022-09-26,96095985,45552.0,56290.857142857145
2022-09-27,96157033,61048.0,55117.42857142857
2022-09-28,96243578,86545.0,53429.0
2022-09-29,96328114,84536.0,53924.0
2022-09-30,96361678,33564.0,46821.142857142855
2022-10-01,96369724,8046.0,46576.57142857143
2022-10-02,96375608,5884.0,46453.57142857143
2022-10-03,96417095,41487.0,45872.857142857145
2022-10-04,96472453,55358.0,45060.0
2022-10-05,96543831,71378.0,42893.28571428572
2022-10-06,96604796,60965.0,39526.0
2022-10-07,96663130,58334.0,43064.57142857143
2022-10-08,96670971,7841.0,43035.28571428572
2022-10-09,96676610,5639.0,43000.28571428572
2022-10-10,96699681,23071.0,40369.42857142857
2022-10-11,96760525,60844.0,41153.142857142855
2022-10-12,96825225,64700.0,40199.142857142855
2022-10-13,96888844,63619.0,40578.28571428572
2022-10-14,96915918,27074.0,36112.57142857143
2022-10-15,96922004,6086.0,35861.857142857145
2022-10-16,96928820,6816.0,36030.0
2022-10-17,96967772,38952.0,38298.71428571428
2022-10-18,97011435,43663.0,35844.28571428572
2022-10-19,97072134,60699.0,35272.71428571428
2022-10-20,97129565,57431.0,34388.71428571428
2022-10-21,97175689,46124.0,37110.142857142855
2022-10-22,97181178,5489.0,37024.857142857145
2022-10-23,97189814,8636.0,37284.857142857145
2022-10-24,97229198,39384.0,37346.57142857143
2022-10-25,97273000,43802.0,37366.42857142857
2022-10-26,97344540,71540.0,38915.142857142855
2022-10-27,97403880,59340.0,39187.857142857145
2022-10-28,97434321,30441.0,36947.42857142857
2022-10-29,97443447,9126.0,37467.0
2022-10-30,97446879,3432.0,36723.57142857143
2022-10-31,97491846,44967.0,37521.142857142855
2022-11-01,97540814,48968.0,38259.142857142855
2022-11-02,97614852,74038.0,38616.0
2022-11-03,97685695,70843.0,40259.28571428572
2022-11-04,97724406,38711.0,41440.71428571428
2022-11-05,97729710,5304.0,40894.71428571428
2022-11-06,97737841,8131.0,41566.0
2022-11-07,97778514,40673.0,40952.57142857143
2022-11-08,97809969,31455.0,38450.71428571428
2022-11-09,97907293,97324.0,41777.28571428572
2022-11-10,97973635,66342.0,41134.28571428572
2022-11-11,97986819,13184.0,37487.57142857143
2022-11-12,97992088,5269.0,37482.57142857143
2022-11-13,97994731,2643.0,36698.57142857143
2022-11-14,98045142,50411.0,38089.71428571428
2022-11-15,98105019,59877.0,42150.0
2022-11-16,98189764,84745.0,40353.0
2022-11-17,98243862,54098.0,38603.857142857145
2022-11-18,98299460,55598.0,44663.0
2022-11-19,98304478,5018.0,44627.142857142855
2022-11-20,98308425,3947.0,44813.42857142857
2022-11-21,98352945,44520.0,43971.857142857145
2022-11-22,98409266,56321.0,43463.857142857145
2022-11-23,98522698,113432.0,47562.0
2022-11-24,98539023,16325.0,42165.857142857145
2022-11-25,98561352,22329.0,37413.142857142855
2022-11-26,98564651,3299.0,37167.57142857143
2022-11-27,98570599,5948.0,37453.42857142857
2022-11-28,98632925,62326.0,39997.142857142855
2022-11-29,98700385,67460.0,41588.42857142857
2022-11-30,98813400,113015.0,41528.857142857145
2022-12-01,98904029,90629.0,52143.71428571428
2022-12-02,98968415,64386.0,58151.857142857145
2022-12-03,98975552,7137.0,58700.142857142855
2022-12-04,98981119,5567.0,58645.71428571428
2022-12-05,99038945,57826.0,58002.857142857145
2022-12-06,99133959,95014.0,61939.142857142855
2022-12-07,99279412,145453.0,66573.14285714286
2022-12-08,99378688,99276.0,67808.42857142857
2022-12-09,99415297,36609.0,63840.28571428572
2022-12-10,99422565,7268.0,63859.0
2022-12-11,99428962,6397.0,63977.57142857143
2022-12-12,99488642,59680.0,64242.42857142857
2022-12-13,99582454,93812.0,64070.71428571428
2022-12-14,99731156,148702.0,64534.857142857145
2022-12-15,99843780,112624.0,66441.71428571429
2022-12-16,99898835,55055.0,69076.85714285714
2022-12-17,99905916,7081.0,69050.14285714286
2022-12-18,99911987,6071.0,69003.57142857143
2022-12-19,99972811,60824.0,69167.0
2022-12-20,100054789,81978.0,67476.42857142857
2022-12-21,100236957,182168.0,72257.28571428571
2022-12-22,100333145,96188.0,69909.28571428571
2022-12-23,100372381,39236.0,67649.42857142857
2022-12-24,100378903,6522.0,67569.57142857143
2022-12-25,100382117,3214.0,67161.42857142857
2022-12-26,100394549,12432.0,60248.28571428572
2022-12-27,100505484,110935.0,64385.0
2022-12-28,100618828,113344.0,54553.0
2022-12-29,100722818,103990.0,55667.57142857143
2022-12-30,100757296,34478.0,54987.857142857145
2022-12-31,100765248,7952.0,55192.142857142855
2023-01-01,100769543,4295.0,55346.57142857143
2023-01-02,100777853,8310.0,54757.71428571428
2023-01-03,100890152,112299.0,54952.57142857143
2023-01-04,101088268,198116.0,67062.85714285714
2023-01-05,101196118,107850.0,67614.28571428571
2023-01-06,101261306,65188.0,72001.42857142857
2023-01-07,101267161,5855.0,71701.85714285714
2023-01-08,101272871,5710.0,71904.0
2023-01-09,101315882,43011.0,76861.28571428571
2023-01-10,101399167,83285.0,72716.42857142857
2023-01-11,101538785,139618.0,64359.57142857143
2023-01-12,101603765,64980.0,58235.28571428572
2023-01-13,101637080,33315.0,53682.0
2023-01-14,101642365,5285.0,53600.57142857143
2023-01-15,101645683,3318.0,53258.857142857145
2023-01-16,101653200,7517.0,48188.28571428572
2023-01-17,101734455,81255.0,47898.28571428572
2023-01-18,101863085,128630.0,46328.57142857143
2023-01-19,101954273,91188.0,50072.57142857143
2023-01-20,101991792,37519.0,50673.142857142855
2023-01-21,101996920,5128.0,50650.71428571428
2023-01-22,102000208,3288.0,50646.42857142857
2023-01-23,102031261,31053.0,54008.71428571428
2023-01-24,102086995,55734.0,50362.857142857145
2023-01-25,102189303,102308.0,46602.57142857143
2023-01-26,102253419,64116.0,42735.142857142855
2023-01-27,102270340,16921.0,39792.57142857143
2023-01-28,102274935,4595.0,39716.42857142857
2023-01-29,102278427,3492.0,39745.57142857143
2023-01-30,102307558,29131.0,39471.0
2023-01-31,102362900,55342.0,39415.0
2023-02-01,102479408,116508.0,41443.57142857143
2023-02-02,102561083,81675.0,43952.0
2023-02-03,102599955,38872.0,47087.857142857145
2023-02-04,102604151,4196.0,47030.857142857145
2023-02-05,102607114,2963.0,46955.28571428572
2023-02-06,102631614,24500.0,46293.71428571428
2023-02-07,102677253,45639.0,44907.57142857143
2023-02-08,102760926,83673.0,40216.857142857145
2023-02-09,102842908,81982.0,40260.71428571428
2023-02-10,102855101,12193.0,36449.42857142857
2023-02-11,102859510,4409.0,36479.857142857145
2023-02-12,102862879,3369.0,36537.857142857145
2023-02-13,102886005,23126.0,36341.57142857143
2023-02-14,102934224,48219.0,36710.142857142855
2023-02-15,103023231,89007.0,37472.142857142855
2023-02-16,103083910,60679.0,34428.857142857145
2023-02-17,103131898,47988.0,39542.42857142857
2023-02-18,103134605,2707.0,39299.28571428572
2023-02-19,103136077,1472.0,39028.28571428572
2023-02-20,103138119,2042.0,36016.28571428572
2023-02-21,103198669,60550.0,37777.857142857145
2023-02-22,103308832,110163.0,40800.142857142855
2023-02-23,103365511,56679.0,40228.71428571428
2023-02-24,103378408,12897.0,35215.71428571428
2023-02-25,103381157,2749.0,35221.71428571428
2023-02-26,103382763,1606.0,35240.857142857145
2023-02-27,103399827,17064.0,37386.857142857145
2023-02-28,103443455,43628.0,34969.42857142857
2023-03-01,103533872,90417.0,32148.571428571428
2023-03-02,103589757,55885.0,32035.14285714286
2023-03-03,103648690,58933.0,38611.71428571428
2023-03-04,103650837,2147.0,38525.71428571428
2023-03-05,103646975,-3862.0,37744.57142857143
2023-03-06,103655539,8564.0,36530.28571428572
2023-03-07,103690910,35371.0,35350.71428571428
2023-03-08,103755771,64861.0,31699.85714285714
2023-03-09,103802702,46931.0,30420.714285714286
